"subject_ID" "activity_ID" "activitydesc" "variable" "average"
"5726" 14 1 "WALKING" "fBodyGyro-std()-Y" 0.0832950551222034
"5727" 14 1 "WALKING" "fBodyGyro-std()-Z" -0.180232949016949
"5728" 14 1 "WALKING" "tBodyAcc-mean()-X" 0.271959598644068
"5729" 14 1 "WALKING" "tBodyAcc-mean()-Y" -0.0217785380966102
"5730" 14 1 "WALKING" "tBodyAcc-mean()-Z" -0.106756369135593
"5731" 14 1 "WALKING" "tBodyAcc-std()-X" -0.402639098135593
"5732" 14 1 "WALKING" "tBodyAcc-std()-Y" -0.0536126686650847
"5733" 14 1 "WALKING" "tBodyAcc-std()-Z" 0.0518841040022034
"5734" 14 1 "WALKING" "tBodyAccJerk-mean()-X" 0.0720877913452542
"5735" 14 1 "WALKING" "tBodyAccJerk-mean()-Y" 0.024116023559322
"5736" 14 1 "WALKING" "tBodyAccJerk-mean()-Z" 0.0199723036949153
"5737" 14 1 "WALKING" "tBodyAccJerk-std()-X" -0.454497019661017
"5738" 14 1 "WALKING" "tBodyAccJerk-std()-Y" -0.344339569152542
"5739" 14 1 "WALKING" "tBodyAccJerk-std()-Z" -0.472791088644068
"5740" 14 1 "WALKING" "tBodyAccJerkMag-mean()" -0.377293155084746
"5741" 14 1 "WALKING" "tBodyAccJerkMag-std()" -0.439746918474576
"5742" 14 1 "WALKING" "tBodyAccMag-mean()" -0.144404671779661
"5743" 14 1 "WALKING" "tBodyAccMag-std()" -0.36380562779661
"5744" 14 1 "WALKING" "tBodyGyro-mean()-X" -0.00347655062271186
"5745" 14 1 "WALKING" "tBodyGyro-mean()-Y" -0.0829682847966102
"5746" 14 1 "WALKING" "tBodyGyro-mean()-Z" 0.0513222717627119
"5747" 14 1 "WALKING" "tBodyGyro-std()-X" -0.60038822220339
"5748" 14 1 "WALKING" "tBodyGyro-std()-Y" -0.0148392604279661
"5749" 14 1 "WALKING" "tBodyGyro-std()-Z" -0.12609080020339
"5750" 14 1 "WALKING" "tBodyGyroJerk-mean()-X" -0.110656054802153
"5751" 14 1 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0438969529084746
"5752" 14 1 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0388825919508475
"5753" 14 1 "WALKING" "tBodyGyroJerk-std()-X" -0.571759911525424
"5754" 14 1 "WALKING" "tBodyGyroJerk-std()-Y" -0.536737701694915
"5755" 14 1 "WALKING" "tBodyGyroJerk-std()-Z" -0.497187687966102
"5756" 14 1 "WALKING" "tBodyGyroJerkMag-mean()" -0.519895046779661
"5757" 14 1 "WALKING" "tBodyGyroJerkMag-std()" -0.606103313898305
"5758" 14 1 "WALKING" "tBodyGyroMag-mean()" -0.137208741864407
"5759" 14 1 "WALKING" "tBodyGyroMag-std()" -0.201401930542373
"5760" 14 1 "WALKING" "tGravityAcc-mean()-X" 0.802973961525424
"5761" 14 1 "WALKING" "tGravityAcc-mean()-Y" -0.270314822881356
"5762" 14 1 "WALKING" "tGravityAcc-mean()-Z" -0.422495268474576
"5763" 14 1 "WALKING" "tGravityAcc-std()-X" -0.974816884237288
"5764" 14 1 "WALKING" "tGravityAcc-std()-Y" -0.954455935762712
"5765" 14 1 "WALKING" "tGravityAcc-std()-Z" -0.947516969830508
"5766" 14 1 "WALKING" "tGravityAccMag-mean()" -0.144404671779661
"5767" 14 1 "WALKING" "tGravityAccMag-std()" -0.36380562779661
"5768" 14 2 "WALKING_UPSTAIRS" "angle(tBodyAccJerkMean),gravityMean)" -0.00915395983333333
"5769" 14 2 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.072254155537037
"5770" 14 2 "WALKING_UPSTAIRS" "angle(tBodyGyroJerkMean,gravityMean)" 0.133237047185185
"5771" 14 2 "WALKING_UPSTAIRS" "angle(tBodyGyroMean,gravityMean)" -0.223951414444444
"5772" 14 2 "WALKING_UPSTAIRS" "angle(X,gravityMean)" -0.37967443537037
"5773" 14 2 "WALKING_UPSTAIRS" "angle(Y,gravityMean)" 0.311607140555556
"5774" 14 2 "WALKING_UPSTAIRS" "angle(Z,gravityMean)" 0.390444368518519
"5775" 14 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.323508442240741
"5776" 14 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" 0.0163939234574074
"5777" 14 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" 0.191693742633333
"5778" 14 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.304980247962963
"5779" 14 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.356072772037037
"5780" 14 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" 0.687124163703704
"5781" 14 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.383497147037037
"5782" 14 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.347606639592593
"5783" 14 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.264008468333333
"5784" 14 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.41096787037037
"5785" 14 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.371572473072222
"5786" 14 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.391077873148148
"5787" 14 2 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.0759851813333333
"5788" 14 2 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.143253889222222
"5789" 14 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.288744334092593
"5790" 14 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.409847649281481
"5791" 14 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.457250612407407
"5792" 14 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.564964076388889
"5793" 14 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" 0.0488588668185185
"5794" 14 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" 0.236659662496296
"5795" 14 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.441048358648148
"5796" 14 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" 0.118687692187963
"5797" 14 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" 0.196703218737037
"5798" 14 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.464742933888889
"5799" 14 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" 0.646233637037037
"5800" 14 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" 0.522454216314815
"5801" 14 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.26242106612963
"5802" 14 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0204388180024074
"5803" 14 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.112279688983333
"5804" 14 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.309396717592593
"5805" 14 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" 0.307195533
"5806" 14 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" 0.609017879074074
"5807" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0803303022222222
"5808" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.0183131159944444
"5809" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.00344199486481481
"5810" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.368780418888889
"5811" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.336427181240741
"5812" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.327868814314815
"5813" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.28366383592037
"5814" 14 2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.337086266574074
"5815" 14 2 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.140108204051852
"5816" 14 2 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.0197686685018519
"5817" 14 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0813841685037037
"5818" 14 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.123499570044444
"5819" 14 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" -0.0441381886666667
"5820" 14 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.454283337592593
"5821" 14 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" 0.476518714444444
"5822" 14 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" 0.564875818162963
"5823" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.128266667862963
"5824" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0207749732407407
"5825" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0137237620296296
"5826" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.646611034444444
"5827" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.371479721296296
"5828" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.359816626703704
"5829" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.399921949557407
"5830" 14 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.485819293703704
"5831" 14 2 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" 0.365779419444444
"5832" 14 2 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" 0.299975979851852
"5833" 14 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.688256122222222
"5834" 14 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.322680364814815
"5835" 14 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.49508872037037
"5836" 14 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.928523640925926
"5837" 14 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.907231431296296
"5838" 14 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.875450819074074
"5839" 14 2 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" 0.140108204051852
"5840" 14 2 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.0197686685018519
"5841" 14 3 "WALKING_DOWNSTAIRS" "angle(tBodyAccJerkMean),gravityMean)" 0.106421773333333
"5842" 14 3 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.00354991522222222
"5843" 14 3 "WALKING_DOWNSTAIRS" "angle(tBodyGyroJerkMean,gravityMean)" 0.00564980115555555
"5844" 14 3 "WALKING_DOWNSTAIRS" "angle(tBodyGyroMean,gravityMean)" 0.0597397677777778
"5845" 14 3 "WALKING_DOWNSTAIRS" "angle(X,gravityMean)" -0.526550287333333
"5846" 14 3 "WALKING_DOWNSTAIRS" "angle(Y,gravityMean)" 0.266238826444444
"5847" 14 3 "WALKING_DOWNSTAIRS" "angle(Z,gravityMean)" 0.303781233333333
"5848" 14 3 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0212541553977778
"5849" 14 3 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.3714824704
"5850" 14 3 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" 0.280735952206667
"5851" 14 3 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.0140826092322222
"5852" 14 3 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.29363389996
"5853" 14 3 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" 0.427563832371111
"5854" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0337820458644444
"5855" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.164775056133333
"5856" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.0248789805888889
"5857" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.0302396365755556
"5858" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" 0.138737970022222
"5859" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.244857128202222
"5860" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.471905155133333
"5861" 14 3 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" 0.178684580868889
"5862" 14 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.186223478065556
"5863" 14 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.194263424111111
"5864" 14 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.254747132274667
"5865" 14 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.356849425488889
"5866" 14 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.0787568406777778
"5867" 14 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.223927430580444
"5868" 14 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.295315541666667
"5869" 14 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" 0.0132082347333333
"5870" 14 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.492414379822222
"5871" 14 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.378882872733333
"5872" 14 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" 0.0741391154937778
"5873" 14 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" 0.182794696328889
"5874" 14 3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.293422115555556
"5875" 14 3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0200141413657778
"5876" 14 3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0928330165533333
"5877" 14 3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0178313402266667
"5878" 14 3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.378870491755556
"5879" 14 3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" 0.451576075111111
"5880" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0428631626711111
"5881" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0291339421022222
"5882" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.0104952601188889
"5883" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.0129597549231111
"5884" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" 0.192791766468889
"5885" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.133634060621778
"5886" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.0353601375466667
"5887" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.194708838913556
"5888" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.185537706866667
"5889" 14 3 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.428405922622222
"5890" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0147079653333333
"5891" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0945288409066667
"5892" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0353344537555556
"5893" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.354551638377778
"5894" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" 0.0569902222622222
"5895" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" 0.356198597177778
"5896" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.108620377713333
"5897" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0740589810844444
"5898" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0615978795422222
"5899" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.537002097555556
"5900" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.284318020488889
"5901" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" 0.0913857550044444
"5902" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.275120883488889
"5903" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.274744003577778
"5904" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" 0.166340011842444
"5905" 14 3 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.0665144570666667
"5906" 14 3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.81629643
"5907" 14 3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.264254674666667
"5908" 14 3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.392555882222222
"5909" 14 3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.919098794
"5910" 14 3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.920725940666667
"5911" 14 3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.879565316666667
"5912" 14 3 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.185537706866667
"5913" 14 3 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.428405922622222
"5914" 14 4 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.014669054387037
"5915" 14 4 "SITTING" "angle(tBodyAccMean,gravity)" 0.0276023255666667
"5916" 14 4 "SITTING" "angle(tBodyGyroJerkMean,gravityMean)" -0.0595805713703704
"5917" 14 4 "SITTING" "angle(tBodyGyroMean,gravityMean)" 0.00323595271481481
"5918" 14 4 "SITTING" "angle(X,gravityMean)" -0.804409417777778
"5919" 14 4 "SITTING" "angle(Y,gravityMean)" 0.108708410814815
"5920" 14 4 "SITTING" "angle(Z,gravityMean)" 0.0892149622222222
"5921" 14 4 "SITTING" "fBodyAcc-mean()-X" -0.976456609259259
"5922" 14 4 "SITTING" "fBodyAcc-mean()-Y" -0.932644766111111
"5923" 14 4 "SITTING" "fBodyAcc-mean()-Z" -0.944126078888889
"5924" 14 4 "SITTING" "fBodyAcc-std()-X" -0.976303056851852
"5925" 14 4 "SITTING" "fBodyAcc-std()-Y" -0.911591208203704
"5926" 14 4 "SITTING" "fBodyAcc-std()-Z" -0.917678155296296
"5927" 14 4 "SITTING" "fBodyAccJerk-mean()-X" -0.981566649444444
"5928" 14 4 "SITTING" "fBodyAccJerk-mean()-Y" -0.968951769814815
"5929" 14 4 "SITTING" "fBodyAccJerk-mean()-Z" -0.97275196962963
"5930" 14 4 "SITTING" "fBodyAccJerk-std()-X" -0.981920831111111
"5931" 14 4 "SITTING" "fBodyAccJerk-std()-Y" -0.968943674259259
"5932" 14 4 "SITTING" "fBodyAccJerk-std()-Z" -0.978180020925926
"5933" 14 4 "SITTING" "fBodyAccMag-mean()" -0.940589853333333
"5934" 14 4 "SITTING" "fBodyAccMag-std()" -0.929193937222222
"5935" 14 4 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.972985342962963
"5936" 14 4 "SITTING" "fBodyBodyAccJerkMag-std()" -0.972959409444444
"5937" 14 4 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.987324239259259
"5938" 14 4 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.987065177777778
"5939" 14 4 "SITTING" "fBodyBodyGyroMag-mean()" -0.963320540555556
"5940" 14 4 "SITTING" "fBodyBodyGyroMag-std()" -0.946517963703704
"5941" 14 4 "SITTING" "fBodyGyro-mean()-X" -0.978577117592593
"5942" 14 4 "SITTING" "fBodyGyro-mean()-Y" -0.969806729814815
"5943" 14 4 "SITTING" "fBodyGyro-mean()-Z" -0.957020858888889
"5944" 14 4 "SITTING" "fBodyGyro-std()-X" -0.981573087222222
"5945" 14 4 "SITTING" "fBodyGyro-std()-Y" -0.958227403148148
"5946" 14 4 "SITTING" "fBodyGyro-std()-Z" -0.956028807962963
"5947" 14 4 "SITTING" "tBodyAcc-mean()-X" 0.279990577037037
"5948" 14 4 "SITTING" "tBodyAcc-mean()-Y" -0.00870565463888889
"5949" 14 4 "SITTING" "tBodyAcc-mean()-Z" -0.100401490425926
"5950" 14 4 "SITTING" "tBodyAcc-std()-X" -0.976302248148148
"5951" 14 4 "SITTING" "tBodyAcc-std()-Y" -0.914935703907407
"5952" 14 4 "SITTING" "tBodyAcc-std()-Z" -0.922774835740741
"5953" 14 4 "SITTING" "tBodyAccJerk-mean()-X" 0.0741878844074074
"5954" 14 4 "SITTING" "tBodyAccJerk-mean()-Y" -0.00436185985848148
"5955" 14 4 "SITTING" "tBodyAccJerk-mean()-Z" -0.0105744513096296
"5956" 14 4 "SITTING" "tBodyAccJerk-std()-X" -0.980890655185185
"5957" 14 4 "SITTING" "tBodyAccJerk-std()-Y" -0.967828356296296
"5958" 14 4 "SITTING" "tBodyAccJerk-std()-Z" -0.976133383518519
"5959" 14 4 "SITTING" "tBodyAccJerkMag-mean()" -0.976521006111111
"5960" 14 4 "SITTING" "tBodyAccJerkMag-std()" -0.973343388888889
"5961" 14 4 "SITTING" "tBodyAccMag-mean()" -0.944197943703704
"5962" 14 4 "SITTING" "tBodyAccMag-std()" -0.92549582962963
"5963" 14 4 "SITTING" "tBodyGyro-mean()-X" -0.0440403326851852
"5964" 14 4 "SITTING" "tBodyGyro-mean()-Y" -0.0713478280925926
"5965" 14 4 "SITTING" "tBodyGyro-mean()-Z" 0.0928523607037037
"5966" 14 4 "SITTING" "tBodyGyro-std()-X" -0.980829981481481
"5967" 14 4 "SITTING" "tBodyGyro-std()-Y" -0.962048191666667
"5968" 14 4 "SITTING" "tBodyGyro-std()-Z" -0.952904383518518
"5969" 14 4 "SITTING" "tBodyGyroJerk-mean()-X" -0.0921614578888889
"5970" 14 4 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0434577295055556
"5971" 14 4 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0520121608148148
"5972" 14 4 "SITTING" "tBodyGyroJerk-std()-X" -0.990284240185185
"5973" 14 4 "SITTING" "tBodyGyroJerk-std()-Y" -0.986911323888889
"5974" 14 4 "SITTING" "tBodyGyroJerk-std()-Z" -0.982819138888889
"5975" 14 4 "SITTING" "tBodyGyroJerkMag-mean()" -0.988317606666667
"5976" 14 4 "SITTING" "tBodyGyroJerkMag-std()" -0.986963989814815
"5977" 14 4 "SITTING" "tBodyGyroMag-mean()" -0.942756369259259
"5978" 14 4 "SITTING" "tBodyGyroMag-std()" -0.947081158333333
"5979" 14 4 "SITTING" "tGravityAcc-mean()-X" 0.939038759814815
"5980" 14 4 "SITTING" "tGravityAcc-mean()-Y" -0.0364533962277778
"5981" 14 4 "SITTING" "tGravityAcc-mean()-Z" -0.0945970534814815
"5982" 14 4 "SITTING" "tGravityAcc-std()-X" -0.976280399444444
"5983" 14 4 "SITTING" "tGravityAcc-std()-Y" -0.95032266362963
"5984" 14 4 "SITTING" "tGravityAcc-std()-Z" -0.938415738148148
"5985" 14 4 "SITTING" "tGravityAccMag-mean()" -0.944197943703704
"5986" 14 4 "SITTING" "tGravityAccMag-std()" -0.92549582962963
"5987" 14 5 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.017584753905
"5988" 14 5 "STANDING" "angle(tBodyAccMean,gravity)" 0.00742967239083333
"5989" 14 5 "STANDING" "angle(tBodyGyroJerkMean,gravityMean)" -0.00588886871333333
"5990" 14 5 "STANDING" "angle(tBodyGyroMean,gravityMean)" -0.102584280416667
"5991" 14 5 "STANDING" "angle(X,gravityMean)" -0.6015810145
"5992" 14 5 "STANDING" "angle(Y,gravityMean)" 0.2380634805
"5993" 14 5 "STANDING" "angle(Z,gravityMean)" 0.260358891666667
"5994" 14 5 "STANDING" "fBodyAcc-mean()-X" -0.9726995625
"5995" 14 5 "STANDING" "fBodyAcc-mean()-Y" -0.942178248333333
"5996" 14 5 "STANDING" "fBodyAcc-mean()-Z" -0.9424220265
"5997" 14 5 "STANDING" "fBodyAcc-std()-X" -0.973605553666667
"5998" 14 5 "STANDING" "fBodyAcc-std()-Y" -0.926055903
"5999" 14 5 "STANDING" "fBodyAcc-std()-Z" -0.917781858666667
"6000" 14 5 "STANDING" "fBodyAccJerk-mean()-X" -0.97818164
"6001" 14 5 "STANDING" "fBodyAccJerk-mean()-Y" -0.967249904833333
"6002" 14 5 "STANDING" "fBodyAccJerk-mean()-Z" -0.966718434333333
"6003" 14 5 "STANDING" "fBodyAccJerk-std()-X" -0.980396601666667
"6004" 14 5 "STANDING" "fBodyAccJerk-std()-Y" -0.967830182166667
"6005" 14 5 "STANDING" "fBodyAccJerk-std()-Z" -0.973594305166667
"6006" 14 5 "STANDING" "fBodyAccMag-mean()" -0.949715059833333
"6007" 14 5 "STANDING" "fBodyAccMag-std()" -0.939799869833333
"6008" 14 5 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.970214125833333
"6009" 14 5 "STANDING" "fBodyBodyAccJerkMag-std()" -0.969677515666667
"6010" 14 5 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.969175636833333
"6011" 14 5 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.966019259166667
"6012" 14 5 "STANDING" "fBodyBodyGyroMag-mean()" -0.944405563833333
"6013" 14 5 "STANDING" "fBodyBodyGyroMag-std()" -0.934815560833333
"6014" 14 5 "STANDING" "fBodyGyro-mean()-X" -0.957111767
"6015" 14 5 "STANDING" "fBodyGyro-mean()-Y" -0.9508361945
"6016" 14 5 "STANDING" "fBodyGyro-mean()-Z" -0.950999877833333
"6017" 14 5 "STANDING" "fBodyGyro-std()-X" -0.962741032833333
"6018" 14 5 "STANDING" "fBodyGyro-std()-Y" -0.944306864
"6019" 14 5 "STANDING" "fBodyGyro-std()-Z" -0.950162705166667
"6020" 14 5 "STANDING" "tBodyAcc-mean()-X" 0.280545613833333
"6021" 14 5 "STANDING" "tBodyAcc-mean()-Y" -0.01520781344
"6022" 14 5 "STANDING" "tBodyAcc-mean()-Z" -0.103817701790667
"6023" 14 5 "STANDING" "tBodyAcc-std()-X" -0.973268905
"6024" 14 5 "STANDING" "tBodyAcc-std()-Y" -0.928525725333333
"6025" 14 5 "STANDING" "tBodyAcc-std()-Z" -0.9222763115
"6026" 14 5 "STANDING" "tBodyAccJerk-mean()-X" 0.0737933748485
"6027" 14 5 "STANDING" "tBodyAccJerk-mean()-Y" 0.00579566182983333
"6028" 14 5 "STANDING" "tBodyAccJerk-mean()-Z" -0.00720777760485
"6029" 14 5 "STANDING" "tBodyAccJerk-std()-X" -0.978248526
"6030" 14 5 "STANDING" "tBodyAccJerk-std()-Y" -0.966362425833333
"6031" 14 5 "STANDING" "tBodyAccJerk-std()-Z" -0.970766734
"6032" 14 5 "STANDING" "tBodyAccJerkMag-mean()" -0.972965788166667
"6033" 14 5 "STANDING" "tBodyAccJerkMag-std()" -0.970437182833333
"6034" 14 5 "STANDING" "tBodyAccMag-mean()" -0.943456847333333
